port_key,port_id,port_name,country,latitude,longitude,harbor_size,harbor_type,max_vessel
puerto_quemchi_cl,14250,Puerto Quemchi,Cl,-42.15,-73.483333,V,CN,M
puerto_montt_cl,14270,Puerto Montt,Cl,-41.483333,-72.966667,S,CN,L
puerto_de_corral_cl,14330,Puerto De Corral,Cl,-39.866667,-73.433333,V,CN,L
bahia_de_valdivia_cl,14340,Bahia De Valdivia,Cl,-39.8,-73.25,S,RN,L
lota_cl,14380,Lota,Cl,-37.1,-73.15,V,CN,M
nampo_kp,60280,Nampo,Kp,38.716667,125.4,S,RN,L
kyomip_o_kp,60290,Kyomip'O,Kp,38.733333,125.616667,V,RN,
haeju_hang_kp,60310,Haeju Hang,Kp,38.0,125.7,S,CB,
inchon_kr,60320,Inchon,Kr,37.466667,126.616667,L,RB,M
kunsan_kr,60330,Kunsan,Kr,35.983333,126.616667,S,RN,L
mokpo_kr,60340,Mokpo,Kr,34.783333,126.383333,M,RN,M
cheju_hang_kr,60350,Cheju Hang,Kr,33.516667,126.533333,S,CB,M
yosu_kr,60370,Yosu,Kr,34.733333,127.75,S,CB,L
surigao_city_ph,59340,Surigao City,Ph,9.783333,125.5,V,OR,
nasipit_port_ph,59345,Nasipit Port,Ph,8.983333,125.333333,V,RN,M
hinatuan_ph,59380,Hinatuan,Ph,8.366667,126.333333,V,CN,
mangagoy_ph,59385,Mangagoy,Ph,8.233333,126.316667,S,CN,M
mati_ph,59400,Mati,Ph,6.95,126.216667,V,OR,L
davao_ph,59430,Davao,Ph,7.066667,125.616667,S,CN,L
general_santos_ph,59485,General Santos,Ph,6.116667,125.183333,V,CN,M
polloc_cotabato_ph,59500,Polloc (Cotabato),Ph,7.35,124.216667,V,OR,
pagadian_ph,59530,Pagadian,Ph,7.833333,123.433333,V,CN,L
margosatubig_ph,59550,Margosatubig,Ph,7.583333,123.166667,V,CN,
santa_clara_ph,59575,Santa Clara,Ph,7.783333,122.683333,V,CN,
zamboanga_ph,59580,Zamboanga,Ph,6.9,122.066667,S,OR,M
jimenez_ph,59670,Jimenez,Ph,8.333333,123.866667,V,CN,L
port_ozamis_ph,59680,Port Ozamis,Ph,8.133333,123.85,V,OR,M
iligan_ph,59700,Iligan,Ph,8.233333,124.233333,V,OR,M
cagayan_de_oro_ph,59710,Cagayan De Oro,Ph,8.5,124.666667,M,CN,M
bugo_ph,59720,Bugo,Ph,8.516667,124.75,V,CN,M
villanueva_ph,59725,Villanueva,Ph,8.583333,124.766667,V,OR,M
butuan_city_ph,59760,Butuan City,Ph,8.95,125.533333,V,RN,
basilian_city_isabela_ph,59770,Basilian City (Isabela),Ph,6.716667,121.966667,V,OR,M
port_holland_ph,59780,Port Holland,Ph,6.55,121.866667,V,CN,
jolo_ph,59800,Jolo,Ph,6.05,121.0,V,OR,M
siasi_ph,59820,Siasi,Ph,5.55,120.816667,V,CN,
freetown_sl,45862,Freetown,Sl,8.5,-13.233333,S,CN,M
pepel_sl,45865,Pepel,Sl,8.583333,-13.05,V,RN,M
bonthe_sl,45867,Bonthe,Sl,7.533333,-12.5,V,RN,M
porto_grande_cv,45880,Porto Grande,Cv,16.883333,-25.0,V,CN,M
porto_da_praia_cv,45910,Porto Da Praia,Cv,14.916667,-23.516667,S,CB,
monrovia_lr,45940,Monrovia,Lr,6.316667,-10.816667,S,CB,L
buchanan_lr,45950,Buchanan,Lr,5.866667,-10.066667,V,CB,L
greenville_lr,45952,Greenville,Lr,4.983333,-9.05,V,CN,M
cape_palmas_lr,45955,Cape Palmas,Lr,4.366667,-7.716667,V,OR,M
san_pedro_ci,45963,San Pedro,Ci,4.733333,-6.616667,V,OR,L
samarinda_id,51820,Samarinda,Id,-0.516667,117.116667,V,RN,M
senipah_oil_terminal_id,51830,Senipah Oil Terminal,Id,-0.95,117.166667,V,OR,M
balikpapan_id,51840,Balikpapan,Id,-1.25,116.816667,S,CN,M
lawi_lawi_oil_terminal_id,51845,Lawi Lawi Oil Terminal,Id,-1.45,116.766667,S,OR,L
gunung_batu_besar_id,51850,Gunung Batu Besar,Id,-2.616667,116.3,V,RN,
kota_baru_id,51860,Kota Baru,Id,-3.233333,116.216667,V,CN,M
banjarmasin_id,51890,Banjarmasin,Id,-3.333333,114.583333,V,RN,M
kumai_id,51920,Kumai,Id,-2.75,111.716667,V,RN,L
pontianak_id,51941,Pontianak,Id,-0.016667,109.333333,V,RN,M
manado_id,52040,Manado,Id,1.5,124.833333,S,CN,
gorontalo_id,52090,Gorontalo,Id,0.5,123.05,V,OR,M
poso_id,52140,Poso,Id,-1.366667,120.75,V,OR,M
kolonodale_id,52230,Kolonodale,Id,-1.983333,121.333333,V,CN,L
kuching_my,51560,Kuching,My,1.566667,110.35,S,RN,M
sibu_my,51580,Sibu,My,2.283333,111.816667,V,RN,M
sarikei_my,51583,Sarikei,My,2.133333,111.533333,V,RN,
sungaipakning_id,50805,Sungaipakning,Id,1.35,102.166667,S,CN,L
flying_fish_cove_cx,50910,Flying Fish Cove,Cx,-10.416667,105.7,M,CN,M
banten_id,50925,Banten,Id,-6.016667,105.966667,V,OR,M
anyer_lor_id,50930,Anyer Lor,Id,-6.05,105.916667,V,OR,M
tanjung_sekong_id,50935,Tanjung Sekong,Id,-5.916667,106.0,V,CN,M
jakarta_id,50970,Jakarta,Id,-6.1,106.883333,L,CB,M
cirebon_id,51010,Cirebon,Id,-6.716667,108.566667,V,CB,M
palma_de_mallorca_es,38630,Palma De Mallorca,Es,39.566667,2.633333,M,CB,L
porto_ponte_romano_it,39220,Porto Ponte Romano,It,39.05,8.466667,V,OR,
santa_cruz_de_la_palma_es,38150,Santa Cruz De La Palma,Es,28.683333,-17.75,V,CB,L
santa_cruz_de_tenerife_es,38160,Santa Cruz De Tenerife,Es,28.466667,-16.233333,M,CB,L
las_palmas_es,38170,Las Palmas,Es,28.15,-15.416667,L,CB,L
puerto_del_rosario_es,38180,Puerto Del Rosario,Es,28.5,-13.85,V,CB,M
arrecife_es,38190,Arrecife,Es,28.95,-13.533333,V,CB,M
huelva_es,38220,Huelva,Es,37.25,-6.95,M,RN,M
sevilla_es,38270,Sevilla,Es,37.366667,-6.0,M,LC,M
rota_es,38280,Rota,Es,36.616667,-6.333333,V,CB,L
cadiz_es,38290,Cadiz,Es,36.533333,-6.3,M,CB,M
benicia_us,16470,Benicia,Us,38.05,-122.15,V,CN,
martinez_us,16480,Martinez,Us,38.033333,-122.133333,V,CN,L
pittsburg_us,16510,Pittsburg,Us,38.033333,-121.883333,V,RN,
antioch_us,16515,Antioch,Us,38.016667,-121.8,V,RN,
stockton_us,16520,Stockton,Us,37.95,-121.3,S,RN,L
rio_vista_us,16540,Rio Vista,Us,38.15,-121.7,V,RN,
isleton_us,16550,Isleton,Us,38.166667,-121.6,V,RN,
walnut_grove_us,16560,Walnut Grove,Us,38.233333,-121.516667,V,RN,
courtland_us,16570,Courtland,Us,38.333333,-121.566667,V,RN,
sacramento_us,16590,Sacramento,Us,38.583333,-121.5,S,RN,L
bodega_bay_us,16630,Bodega Bay,Us,38.333333,-123.05,V,CN,
fort_bragg_us,16650,Fort Bragg,Us,39.45,-123.816667,V,CN,
fields_landing_us,16660,Fields Landing,Us,40.716667,-124.216667,V,CN,
eureka_us,16670,Eureka,Us,40.8,-124.183333,S,CN,L
samoa_us,16680,Samoa,Us,40.816667,-124.183333,V,CN,
crescent_city_us,16700,Crescent City,Us,41.75,-124.2,V,CB,
port_orford_us,16710,Port Orford,Us,42.733333,-124.5,V,CN,
bandon_us,16720,Bandon,Us,43.116667,-124.416667,V,RN,
prosper_us,16730,Prosper,Us,43.15,-124.366667,V,RN,
empire_us,16740,Empire,Us,43.4,-124.283333,M,CN,
north_bend_us,16750,North Bend,Us,43.4,-124.216667,V,CN,
coos_bay_us,16770,Coos Bay,Us,43.366667,-124.216667,S,CN,L
winchester_bay_us,16790,Winchester Bay,Us,43.683333,-124.183333,V,RN,
gardiner_us,16795,Gardiner,Us,43.716667,-124.1,V,RN,
reedsport_us,16800,Reedsport,Us,43.7,-124.1,V,RN,
florence_us,16803,Florence,Us,43.966667,-124.116667,V,RN,
glenada_us,16805,Glenada,Us,43.966667,-124.116667,V,RN,
cushman_us,16808,Cushman,Us,43.983333,-124.066667,V,RN,
waldport_us,16810,Waldport,Us,44.433333,-124.066667,V,CN,
newport_us,16820,Newport,Us,44.633333,-124.05,V,RN,
toledo_us,16830,Toledo,Us,44.616667,-123.933333,V,RN,L
depoe_bay_us,16835,Depoe Bay,Us,44.8,-124.066667,V,CN,
ilwaco_us,16838,Ilwaco,Us,46.3,-124.05,V,RN,
princetown_us,16290,Princetown,Us,37.5,-122.483333,V,CB,
puerto_vallarta_mx,15790,Puerto Vallarta,Mx,20.616667,-105.266667,S,RB,L
mazatlan_mx,15810,Mazatlan,Mx,23.2,-106.416667,M,RN,L
topolobampo_mx,15830,Topolobampo,Mx,25.6,-109.066667,S,CN,L
guaymas_mx,15850,Guaymas,Mx,27.916667,-110.916667,S,CB,L
santa_rosalia_mx,15870,Santa Rosalia,Mx,27.333333,-112.283333,S,CB,
monhegan_us,6970,Monhegan,Us,43.766667,-69.316667,V,CN,M
port_clyde_us,6980,Port Clyde,Us,43.916667,-69.25,V,CN,M
thomaston_us,6990,Thomaston,Us,44.066667,-69.183333,V,RN,M
friendship_us,7000,Friendship,Us,43.966667,-69.333333,V,CN,M
new_harbor_us,7010,New Harbor,Us,43.866667,-69.483333,V,CN,
pemaquid_beach_us,7020,Pemaquid Beach,Us,43.866667,-69.533333,V,CN,M
south_bristol_us,7030,South Bristol,Us,43.866667,-69.55,V,CN,M
boothbay_harbor_us,7040,Boothbay Harbor,Us,43.866667,-69.583333,V,CN,M
mar_del_plata_ar,13780,Mar Del Plata,Ar,-38.033333,-57.533333,S,CB,L
itajai_br,13020,Itajai,Br,-26.916667,-48.633333,M,RN,L
laguna_br,13050,Laguna,Br,-28.5,-48.783333,V,RN,
tramandai_br,13055,Tramandai,Br,-29.983333,-50.133333,S,OR,L
rio_grande_br,13060,Rio Grande,Br,-32.05,-52.083333,L,RN,L
pelotas_br,13070,Pelotas,Br,-31.783333,-52.333333,V,RN,
porto_alegre_br,13080,Porto Alegre,Br,-30.033333,-51.233333,M,RN,L
la_paloma_uy,13100,La Paloma,Uy,-34.65,-54.15,V,CN,
puerto_sauce_uy,13130,Puerto Sauce,Uy,-34.433333,-57.45,V,OR,
fray_bentos_uy,13160,Fray Bentos,Uy,-33.116667,-58.316667,V,RN,M
paysandu_uy,13170,Paysandu,Uy,-32.316667,-58.066667,S,RN,M
parana_ar,13570,Parana,Ar,-31.716667,-60.533333,V,RN,
diamante_ar,13580,Diamante,Ar,-32.066667,-60.65,V,RN,L
puerto_san_martin_ar,13600,Puerto San Martin,Ar,-32.716667,-60.733333,V,RN,L
villa_constitucion_ar,13640,Villa Constitucion,Ar,-33.233333,-60.333333,V,RN,L
san_nicolas_ar,13650,San Nicolas,Ar,-33.333333,-60.233333,V,RN,L
ramallo_ar,13660,Ramallo,Ar,-33.483333,-60.016667,V,RN,
zarate_ar,13700,Zarate,Ar,-34.083333,-59.033333,S,RN,L
campana_ar,13710,Campana,Ar,-34.15,-58.966667,S,RN,L
concordia_ar,13720,Concordia,Ar,-31.4,-58.033333,V,RN,
manitowaning_ca,4120,Manitowaning,Ca,45.75,-81.8,V,CN,M
sheguiandah_ca,4130,Sheguiandah,Ca,45.9,-81.916667,V,CN,M
little_current_ca,4140,Little Current,Ca,45.983333,-81.933333,S,CN,M
honora_ca,4150,Honora,Ca,45.866667,-82.166667,V,CN,M
kagawong_ca,4160,Kagawong,Ca,45.916667,-82.25,V,CN,
gore_bay_ca,4170,Gore Bay,Ca,45.916667,-82.466667,V,CN,M
meldrum_bay_ca,4180,Meldrum Bay,Ca,45.933333,-83.116667,V,CN,M
blind_river_ca,4200,Blind River,Ca,46.183333,-82.95,V,CN,M
cockburn_ca,4210,Cockburn,Ca,45.95,-83.316667,V,CN,M
thessalon_ca,4220,Thessalon,Ca,46.25,-83.566667,V,CB,M
port_bouet_ci,45990,Port Bouet,Ci,5.233333,-3.966667,V,OR,L
abidjan_ci,46000,Abidjan,Ci,5.25,-4.016667,L,LC,L
takoradi_gh,46040,Takoradi,Gh,4.883333,-1.733333,M,CB,L
sekondi_gh,46045,Sekondi,Gh,4.95,-1.7,V,CB,
saltpond_gh,46063,Saltpond,Gh,5.2,-1.05,V,OR,
tema_gh,46070,Tema,Gh,5.616667,0.016667,S,CB,M
lome_tg,46090,Lome,Tg,6.133333,1.283333,M,CB,L
kpeme_tg,46095,Kpeme,Tg,6.2,1.516667,V,OR,M
cotonou_bj,46110,Cotonou,Bj,6.35,2.433333,M,CB,L
lagos_ng,46130,Lagos,Ng,6.4,3.4,L,RN,L
escravos_oil_terminal_ng,46135,Escravos Oil Terminal,Ng,5.5,5.0,V,OR,L
koko_ng,46140,Koko,Ng,6.0,5.466667,V,RN,M
forcados_ng,46160,Forcados,Ng,5.366667,5.433333,V,RN,L
burutu_ng,46165,Burutu,Ng,5.35,5.5,V,RN,M
brass_oil_terminal_ng,46190,Brass Oil Terminal,Ng,4.066667,6.283333,V,OR,L
rufisque_sn,45821,Rufisque,Sn,14.7,-17.283333,V,OR,
karabane_sn,45822,Karabane,Sn,12.566667,-16.666667,V,RN,M
la_goulette_tn,45420,La Goulette,Tn,36.8,10.3,M,CB,M
tunis_tn,45430,Tunis,Tn,36.8,10.25,M,LC,M
tazerka_oil_terminal_tn,45435,Tazerka Oil Terminal,Tn,36.6,11.683333,M,OR,M
banzart_tn,45440,Banzart,Tn,37.283333,9.883333,S,CB,L
fuzhou_cn,59860,Fuzhou,Cn,26.083333,119.3,V,RN,M
ormoc_ph,58770,Ormoc,Ph,11.0,124.6,V,OR,
palompon_ph,58800,Palompon,Ph,11.05,124.383333,V,CN,
tagbilaran_ph,58870,Tagbilaran,Ph,9.65,123.85,S,OR,
tubigan_ph,58890,Tubigan,Ph,9.95,123.966667,V,OR,
cebu_ph,58960,Cebu,Ph,10.3,123.9,L,CB,M
toledo_ph,59015,Toledo,Ph,10.366667,123.633333,S,OR,L
san_carlos_ph,59070,San Carlos,Ph,10.483333,123.416667,V,CB,
bais_ph,59080,Bais,Ph,9.6,123.116667,V,OR,
dumaguete_ph,59090,Dumaguete,Ph,9.316667,123.3,V,OR,M
lazi_ph,59100,Lazi,Ph,9.133333,123.633333,V,CN,M
pulupandan_ph,59120,Pulupandan,Ph,10.516667,122.8,V,OR,M
algeciras_es,38310,Algeciras,Es,36.133333,-5.433333,S,CB,L
europa_point_gi,38330,Europa Point,Gi,36.133333,-5.35,M,CB,L
malaga_es,38370,Malaga,Es,36.716667,-4.416667,M,CB,L
motril_es,38375,Motril,Es,36.75,-3.516667,V,CB,M
adra_es,38380,Adra,Es,36.733333,-3.033333,V,CB,
almeria_es,38390,Almeria,Es,36.833333,-2.466667,S,CB,M
puerto_de_carboneras_es,38395,Puerto De Carboneras,Es,37.0,-1.883333,S,CB,M
aguilas_es,38410,Aguilas,Es,37.4,-1.566667,V,CN,M
hornillo_es,38420,Hornillo,Es,37.4,-1.55,V,CN,M
cartagena_es,38430,Cartagena,Es,37.583333,-0.983333,S,CB,L
torrevieja_es,38435,Torrevieja,Es,37.966667,-0.683333,V,CB,M
alicante_es,38440,Alicante,Es,38.333333,-0.483333,M,CB,M
puerto_de_gandia_es,38460,Puerto De Gandia,Es,39.0,-0.15,V,CB,M
valencia_es,38480,Valencia,Es,39.45,-0.316667,M,CB,M
sagunto_es,38490,Sagunto,Es,39.65,-0.216667,V,CB,L
burriana_es,38495,Burriana,Es,39.883333,-0.05,V,RN,M
el_grao_es,38500,El Grao,Es,39.966667,0.016667,V,CB,M
tarragona_es,38540,Tarragona,Es,41.1,1.233333,L,CB,M
barcelona_es,38550,Barcelona,Es,41.35,2.166667,L,CB,L
san_feliu_de_guixols_es,38570,San Feliu De Guixols,Es,41.783333,3.033333,V,CB,M
palamos_es,38580,Palamos,Es,41.833333,3.116667,S,CB,M
funchal_pt,38130,Funchal,Pt,32.633333,-16.916667,L,CB,L
puerto_de_pasajes_es,37290,Puerto De Pasajes,Es,43.333333,-1.933333,M,RN,M
bermeo_es,37350,Bermeo,Es,43.416667,-2.716667,V,CB,M
puerto_de_bilbao_es,37400,Puerto De Bilbao,Es,43.35,-3.05,M,CB,L
santander_es,37470,Santander,Es,43.466667,-3.783333,M,RN,L
gijon_es,37560,Gijon,Es,43.55,-5.666667,S,CB,M
porto_de_suape_br,12740,Porto De Suape,Br,-8.4,-34.966667,S,CB,L
tegal_id,51020,Tegal,Id,-6.85,109.133333,V,OR,M
pekalongan_id,51030,Pekalongan,Id,-6.85,109.7,V,OR,M
semarang_id,51040,Semarang,Id,-6.95,110.416667,S,OR,M
rembang_id,51070,Rembang,Id,-6.7,111.35,V,OR,
tuban_id,51100,Tuban,Id,-6.733333,112.15,V,OR,
surabaya_id,51130,Surabaya,Id,-7.2,112.733333,M,CB,M
panarukan_id,51200,Panarukan,Id,-7.7,113.933333,V,CN,
robinhood_us,7070,Robinhood,Us,43.85,-69.733333,V,RN,M
bath_us,7080,Bath,Us,43.916667,-69.816667,S,RN,M
gardiner_us,7100,Gardiner,Us,44.233333,-69.766667,V,RN,M
augusta_us,7120,Augusta,Us,44.316667,-69.766667,V,RN,M
cundy_harbor_us,7130,Cundy Harbor,Us,43.783333,-69.9,V,CN,M
south_harpswell_us,7140,South Harpswell,Us,43.733333,-70.016667,V,CN,M
portland_us,7150,Portland,Us,43.666667,-70.25,M,CN,L
saco_us,7160,Saco,Us,43.5,-70.45,V,RN,M
kennebunkport_us,7170,Kennebunkport,Us,43.366667,-70.466667,V,RN,M
portsmouth_us,7180,Portsmouth,Us,43.083333,-70.75,S,RN,L
corea_us,6670,Corea,Us,44.4,-67.966667,V,CN,M
goldsboro_ca,6170,Goldsboro,Ca,45.183333,-61.65,V,CN,M
stormont_ca,6190,Stormont,Ca,45.216667,-61.716667,V,CN,
sonora_ca,6220,Sonora,Ca,45.066667,-61.916667,V,RN,M
musquodoboit_harbour_ca,6330,Musquodoboit Harbour,Ca,44.783333,-63.15,V,CN,M
halifax_ca,6340,Halifax,Ca,44.65,-63.583333,L,CN,L
digby_ca,6470,Digby,Ca,44.616667,-65.766667,S,CN,M
windsor_ca,6500,Windsor,Ca,45.0,-64.15,V,RN,M
st_john_ca,6550,St John,Ca,45.266667,-66.05,M,CB,L
port_bayside_nb_ca,6575,Port Bayside Nb,Ca,45.15,-67.133333,V,RN,
eastport_us,6600,Eastport,Us,44.9,-66.983333,V,CN,L
lubec_us,6610,Lubec,Us,44.866667,-66.983333,V,CN,M
machiasport_us,6620,Machiasport,Us,44.7,-67.4,V,CN,M
machias_us,6630,Machias,Us,44.716667,-67.466667,V,RN,M
jonesport_us,6640,Jonesport,Us,44.533333,-67.616667,V,CN,M
wyman_us,6650,Wyman,Us,44.516667,-67.866667,V,CN,M
milbridge_us,6660,Milbridge,Us,44.533333,-67.883333,V,RN,M
port_wing_us,5440,Port Wing,Us,46.783333,-91.383333,V,CB,M
kerteminde_dk,29870,Kerteminde,Dk,55.45,10.666667,V,CB,M
ceuta_es,45730,Ceuta,Es,35.9,-5.316667,M,CB,M
inkoo_fi,28187,Inkoo,Fi,60.016667,23.916667,V,RB,M
tolkkinen_fi,27850,Tolkkinen,Fi,60.033333,25.583333,V,CB,M
rahja_fi,27537,Rahja,Fi,64.2,23.733333,V,CB,M
port_d_al_hoceima_ma,45720,Port D Al Hoceima,Ma,35.25,-3.916667,V,CB,M
rabigh_sa,48130,Rabigh,Sa,22.733333,38.983333,V,CB,M
bruce_mines_ca,4230,Bruce Mines,Ca,46.283333,-83.783333,V,CN,M
hilton_ca,4240,Hilton,Ca,46.25,-83.883333,V,CN,M
desbarats_ca,4250,Desbarats,Ca,46.333333,-83.916667,V,RN,M
richards_landing_ca,4270,Richards Landing,Ca,46.3,-84.033333,V,CN,M
sault_ste_marie_ca,4290,Sault Ste Marie,Ca,46.516667,-84.35,S,RN,M
algonac_us,4320,Algonac,Us,42.616667,-82.516667,V,RN,M
marine_city_us,4330,Marine City,Us,42.716667,-82.5,V,RN,L
st_clair_us,4340,St Clair,Us,42.816667,-82.483333,V,RN,M
port_huron_us,4350,Port Huron,Us,43.0,-82.433333,V,RN,L
harbor_beach_us,4370,Harbor Beach,Us,43.85,-82.65,V,CB,M
courtright_ca,3670,Courtright,Ca,42.816667,-82.466667,V,RN,M
sodus_bay_us,3190,Sodus Bay,Us,43.266667,-76.983333,V,CN,
rochester_us,3200,Rochester,Us,43.266667,-77.6,S,RN,M
youngstown_us,3220,Youngstown,Us,43.25,-79.05,V,RN,M
port_colborne_ca,3250,Port Colborne,Ca,42.883333,-79.25,S,LC,L
port_maitland_ca,3260,Port Maitland,Ca,42.85,-79.583333,S,RB,M
port_dover_ca,3270,Port Dover,Ca,42.783333,-80.2,V,RN,M
port_stanley_ca,3310,Port Stanley,Ca,42.666667,-81.2,V,RN,M
rondeau_ca,3320,Rondeau,Ca,42.266667,-81.9,S,CN,M
pelee_i_north_wharf_ca,3330,Pelee I North Wharf,Ca,41.816667,-82.666667,V,CN,M
pelee_i_west_dock_ca,3340,Pelee I West Dock,Ca,41.766667,-82.683333,V,OR,M
leamington_ca,3350,Leamington,Ca,42.033333,-82.6,V,OR,M
kingsville_ca,3360,Kingsville,Ca,42.016667,-82.733333,V,CB,M
amherstburg_ca,3380,Amherstburg,Ca,42.1,-83.1,S,RN,M
windsor_ca,3390,Windsor,Ca,42.316667,-83.033333,M,RN,M
tonawanda_us,3420,Tonawanda,Us,43.033333,-78.883333,S,RN,M
buffalo_us,3430,Buffalo,Us,42.883333,-78.883333,L,CB,L
dunkirk_us,3440,Dunkirk,Us,42.483333,-79.333333,V,CB,M
erie_us,3450,Erie,Us,42.15,-80.1,S,CN,L
conneaut_us,3460,Conneaut,Us,41.966667,-80.55,S,RN,M
ashtabula_us,3470,Ashtabula,Us,41.9,-80.8,S,RB,M
fairport_us,3480,Fairport,Us,41.766667,-81.3,S,RN,M
cleveland_us,3490,Cleveland,Us,41.5,-81.716667,L,CB,L
lorain_us,3500,Lorain,Us,41.466667,-82.183333,S,RN,L
vermilion_us,3510,Vermilion,Us,41.433333,-82.366667,V,RN,M
huron_us,3520,Huron,Us,41.4,-82.55,S,RN,L
sandusky_us,3530,Sandusky,Us,41.45,-82.716667,S,CN,M
blinyu_id,50180,Blinyu,Id,-1.633333,105.783333,V,CN,M
ras_laffan_qa,48297,Ras Laffan,Qa,25.916667,51.583333,M,CB,M
tanjungpandan_id,50250,Tanjungpandan,Id,-2.75,107.633333,V,OR,M
palembang_id,50330,Palembang,Id,-2.983333,104.766667,M,RN,M
port_capiz_ph,59150,Port Capiz,Ph,11.6,122.716667,V,CB,M
jordan_ph,59180,Jordan,Ph,10.666667,122.583333,V,OR,M
iloilo_ph,59190,Iloilo,Ph,10.7,122.583333,V,OR,L
puerto_princesa_ph,59270,Puerto Princesa,Ph,9.733333,118.733333,S,CN,M
maasin_ph,58740,Maasin,Ph,10.133333,124.833333,V,OR,
baybay_ph,58750,Baybay,Ph,10.683333,124.8,V,OR,
sorsogon_ph,58205,Sorsogon,Ph,12.966667,124.0,V,CN,
santa_cruz_marinduque_isl_ph,58315,Santa Cruz (Marinduque Isl),Ph,13.5,122.066667,V,CB,
batangas_city_ph,58320,Batangas City,Ph,13.75,121.05,M,OR,L
nasugbu_ph,58350,Nasugbu,Ph,14.083333,120.616667,V,CN,M
manila_ph,58370,Manila,Ph,14.583333,120.966667,L,CB,M
mariveles_ph,58390,Mariveles,Ph,14.433333,120.483333,V,CN,M
masinloc_ph,58410,Masinloc,Ph,15.55,119.95,V,CN,
san_fernando_harbor_ph,58460,San Fernando Harbor,Ph,16.616667,120.316667,M,OR,M
calapan_ph,58540,Calapan,Ph,13.416667,121.183333,V,OR,
port_romblon_ph,58590,Port Romblon,Ph,12.583333,122.266667,V,CN,
masbate_ph,58620,Masbate,Ph,12.366667,123.616667,S,CN,M
laoang_ph,58630,Laoang,Ph,12.566667,125.016667,V,RN,
port_borongan_ph,58640,Port Borongan,Ph,11.6,125.433333,V,OR,
guiuan_ph,58655,Guiuan,Ph,11.033333,125.716667,V,CN,
catbalogan_ph,58670,Catbalogan,Ph,11.766667,124.883333,V,OR,
tacloban_ph,58690,Tacloban,Ph,11.25,125.0,S,CN,M
fang_cheng_cn,57745,Fang-Cheng,Cn,21.75,108.35,M,RN,M
beihai_cn,57750,Beihai,Cn,21.483333,109.066667,V,OR,M
haikou_cn,57760,Haikou,Cn,20.05,110.283333,V,CN,M
basuo_cn,57768,Basuo,Cn,19.1,108.616667,S,CB,M
zhanjiang_cn,57770,Zhanjiang,Cn,21.2,110.4,S,RN,M
lon_shui_terminal_cn,57775,Lon Shui Terminal,Cn,20.833333,115.683333,L,OR,M
macau_mo,57810,Macau,Mo,22.183333,113.566667,M,CB,M
huangpuxingang_cn,57825,Huangpuxingang,Cn,23.05,113.5,S,RN,L
guangzhou_cn,57830,Guangzhou,Cn,23.116667,113.233333,M,RN,M
annaba_dz,45490,Annaba,Dz,36.916667,7.766667,M,CB,L
skikda_dz,45510,Skikda,Dz,36.883333,6.916667,S,CB,M
collo_dz,45520,Collo,Dz,37.0,6.583333,V,CN,M
bejaia_dz,45550,Bejaia,Dz,36.75,5.083333,S,CB,M
dellys_dz,45560,Dellys,Dz,36.916667,3.916667,V,CB,M
alger_dz,45570,Alger,Dz,36.766667,3.066667,L,CB,L
tenes_dz,45610,Tenes,Dz,36.533333,1.316667,V,OR,M
mostaganem_dz,45620,Mostaganem,Dz,35.933333,0.083333,V,CB,M
arzew_dz,45630,Arzew,Dz,35.85,-0.3,S,CB,M
arzew_el_djedid_dz,45635,Arzew El Djedid,Dz,35.816667,-0.25,S,CB,M
oran_dz,45640,Oran,Dz,35.7,-0.633333,L,CB,M
mers_el_kebir_dz,45650,Mers El Kebir,Dz,35.733333,-0.7,S,CB,
cilacap_id,51220,Cilacap,Id,-7.733333,109.0,L,CN,L
benoa_id,51260,Benoa,Id,-8.75,115.216667,V,CN,M
labuhanhaji_id,51290,Labuhanhaji,Id,-8.7,116.566667,V,OR,
maumere_id,51320,Maumere,Id,-8.616667,122.216667,V,OR,M
larantuka_id,51330,Larantuka,Id,-8.35,122.983333,V,OR,
ende_id,51340,Ende,Id,-8.833333,121.65,V,CN,M
tarempah_id,51500,Tarempah,Id,3.216667,106.216667,V,CN,
bengkalis_id,50790,Bengkalis,Id,1.466667,102.1,V,CN,
pulau_bukom_sg,50010,Pulau Bukom,Sg,1.233333,103.766667,M,OR,L
pulau_sebarok_sg,50015,Pulau Sebarok,Sg,1.2,103.8,S,OR,L
tanjunguban_id,50030,Tanjunguban,Id,1.066667,104.216667,V,CN,L
tanjungpinang_id,50040,Tanjungpinang,Id,0.916667,104.45,V,OR,M
kijang_id,50045,Kijang,Id,0.85,104.6,V,RN,L
pulau_sambu_id,50060,Pulau Sambu,Id,1.166667,103.9,S,CN,L
dabo_id,50100,Dabo,Id,-0.5,104.566667,V,OR,M
toboali_id,50120,Toboali,Id,-3.016667,106.45,V,OR,M
muntok_id,50140,Muntok,Id,-2.066667,105.166667,V,CN,M
pangkalpinang_id,50210,Pangkalpinang,Id,-2.116667,106.133333,V,OR,M
cinta_oil_terminal_id,50350,Cinta Oil Terminal,Id,-5.5,106.233333,V,OR,M
panjang_id,50380,Panjang,Id,-5.466667,105.316667,V,CN,M
teluk_bayur_id,50450,Teluk Bayur,Id,-1.0,100.366667,V,OR,L
aviles_es,37600,Aviles,Es,43.6,-5.933333,S,LC,M
ribadeo_es,37670,Ribadeo,Es,43.533333,-7.033333,V,RN,L
