shipment_id,shipment_date,product_id,product_category,sku_group,supplier_id,supplier_name,supplier_country,supplier_region,business_unit,priority_level,origin_port,origin_country,origin_lat,origin_lng,destination_port,destination_country,destination_lat,destination_lng,route_key,route_distance_km,transport_mode,carrier_name,expected_time_hours,actual_time_hours,delay_hours,port_congestion_origin,port_congestion_destination,customs_clearance_hours,inventory_level,safety_stock_level,units_sold_7d,demand_volatility,fuel_price_index,temperature_control_required,order_value_usd,shipment_status
SHP_0071,2026-02-25 11:00:00,1002,MedTech,Temperature Sensitive,SUP_006,WestCoast Devices,United States,North America,Operations,Critical,Los Angeles Port,United States,33.7361,-118.2631,Mumbai Port,India,18.9497,72.8406,Los Angeles Port|Mumbai Port,17128,Ocean,ONE,407.89,420.37,12.48,0.2557,0.2264,20.25,376,182,360,0.3033,1.1344,N,327892.66,delivered
SHP_0072,2026-03-10 15:00:00,1006,Consumables,Bulk,SUP_004,Gujarat CareForm,India,Asia,Logistics,High,Chennai Port,India,13.0827,80.2707,Mumbai Port,India,18.9497,72.8406,Chennai Port|Mumbai Port,1254,Ocean,Hapag-Lloyd,153.22,177.72,24.5,0.2182,0.122,16.69,203,192,244,0.4064,1.2257,N,122008.98,delivered
SHP_0073,2026-02-27 07:00:00,1005,Pharma,Cold Chain,SUP_005,SinoHealth Components,China,Asia,Operations,Low,Ningbo Port,China,29.8683,121.544,Mumbai Port,India,18.9497,72.8406,Ningbo Port|Mumbai Port,6150,Ocean,Hapag-Lloyd,233.45,233.45,0.0,0.3493,0.3194,13.71,589,233,453,0.3209,1.1528,Y,236059.19,delivered
SHP_0074,2026-03-04 06:00:00,1003,MedTech,Critical Devices,SUP_003,Pacific Pharma Labs,South Korea,Asia,Operations,High,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,ONE,454.02,454.02,0.0,0.0971,0.275,13.96,517,206,354,0.2713,0.9468,N,170488.23,delivered
SHP_0075,2026-01-02 16:00:00,1002,MedTech,Temperature Sensitive,SUP_001,Nippon Biologics,Japan,Asia,Logistics,Medium,Nagoya Port,Japan,35.0844,136.8856,Busan Port,South Korea,35.1028,129.0403,Nagoya Port|Busan Port,866,Ocean,CMA CGM,110.29,118.86,8.57,0.3579,0.1336,28.3,628,158,598,0.1968,1.1612,N,197957.55,delivered
SHP_0076,2026-03-02 20:00:00,1001,Pharma,Cold Chain,SUP_004,Gujarat CareForm,India,Asia,Logistics,Medium,Mundra Port,India,22.839,69.721,Mumbai Port,India,18.9497,72.8406,Mundra Port|Mumbai Port,800,Ocean,MSC,139.14,172.27,33.13,0.3083,0.4106,15.44,352,204,482,0.2955,1.1966,Y,134592.29,delivered
SHP_0077,2026-03-26 18:00:00,1005,Pharma,Cold Chain,SUP_004,Gujarat CareForm,India,Asia,Risk,Critical,Mumbai Port,India,18.9497,72.8356,Hamburg Port,Germany,53.5461,9.9661,Mumbai Port|Hamburg Port,7982,Ocean,CMA CGM,418.73,418.92,0.19,0.0462,0.4032,13.5,606,228,296,0.3803,1.2635,Y,62018.6,in_transit
SHP_0078,2026-02-28 08:00:00,1002,MedTech,Temperature Sensitive,SUP_003,Pacific Pharma Labs,South Korea,Asia,Risk,Medium,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,MSC,323.37,340.77,17.4,0.1266,0.1644,13.92,637,133,400,0.2219,1.2554,N,174337.69,delivered
SHP_0079,2026-03-30 05:00:00,1006,Consumables,Bulk,SUP_002,Hanse Med Systems,Germany,Europe,Risk,Critical,Hamburg Port,Germany,53.5461,9.9661,Busan Port,South Korea,35.1028,129.0403,Hamburg Port|Busan Port,10428,Ocean,ONE,261.78,278.21,16.43,0.3012,0.3216,29.92,580,151,397,0.3268,1.0091,N,229707.27,in_transit
SHP_0080,2026-01-13 06:00:00,1003,MedTech,Critical Devices,SUP_002,Hanse Med Systems,Germany,Europe,Logistics,High,Bremerhaven Port,Germany,53.5396,8.5809,Los Angeles Port,United States,33.7361,-118.2631,Bremerhaven Port|Los Angeles Port,11036,Ocean,Maersk,312.51,315.46,2.95,0.1478,0.0786,20.76,522,114,207,0.2365,1.1337,N,130968.87,delivered
SHP_0081,2026-01-06 01:00:00,1002,MedTech,Temperature Sensitive,SUP_006,WestCoast Devices,United States,North America,Logistics,Low,Newark Port,United States,40.6895,-74.1745,Los Angeles Port,United States,33.7361,-118.2631,Newark Port|Los Angeles Port,4804,Ocean,CMA CGM,217.88,269.12,51.24,0.0303,0.6042,26.84,549,263,566,0.3376,1.1963,N,142512.63,delivered
SHP_0082,2026-02-06 15:00:00,1003,MedTech,Critical Devices,SUP_004,Gujarat CareForm,India,Asia,Operations,Medium,Mundra Port,India,22.839,69.721,Mumbai Port,India,18.9497,72.8406,Mundra Port|Mumbai Port,800,Ocean,Maersk,140.37,166.26,25.89,0.4891,0.2078,24.69,221,201,176,0.6349,0.9304,N,291708.35,delivered
SHP_0083,2026-01-09 12:00:00,1005,Pharma,Cold Chain,SUP_001,Nippon Biologics,Japan,Asia,Risk,Low,Yokohama Port,Japan,35.4437,139.638,Mumbai Port,India,18.9497,72.8406,Yokohama Port|Mumbai Port,8213,Ocean,Maersk,266.3,271.49,5.19,0.1301,0.066,28.8,237,226,316,0.2002,1.053,Y,168473.34,delivered
SHP_0084,2026-01-11 07:00:00,1004,Digital Health,High Value,SUP_005,SinoHealth Components,China,Asia,Risk,Medium,Shanghai Port,China,31.2304,121.4737,Los Angeles Port,United States,33.7361,-118.2631,Shanghai Port|Los Angeles Port,12757,Ocean,ONE,356.69,371.35,14.66,0.4759,0.5971,21.28,487,195,313,0.323,1.2156,N,161770.15,delivered
SHP_0085,2026-02-27 14:00:00,1004,Digital Health,High Value,SUP_005,SinoHealth Components,China,Asia,Risk,Low,Shenzhen Port,China,22.5431,114.0579,Los Angeles Port,United States,33.7361,-118.2631,Shenzhen Port|Los Angeles Port,14226,Ocean,ONE,365.81,372.8,6.99,0.5,0.4336,24.19,435,130,408,0.6722,1.2022,N,184799.6,delivered
SHP_0086,2026-01-27 20:00:00,1006,Consumables,Bulk,SUP_003,Pacific Pharma Labs,South Korea,Asia,Logistics,Low,Gwangyang Port,South Korea,34.9407,127.6959,Busan Port,South Korea,35.1028,129.0403,Gwangyang Port|Busan Port,800,Ocean,MSC,100.6,113.9,13.3,0.3988,0.2275,18.43,533,123,333,0.5567,1.1534,N,286191.75,delivered
SHP_0087,2026-01-01 13:00:00,1005,Pharma,Cold Chain,SUP_006,WestCoast Devices,United States,North America,Risk,Medium,Savannah Port,United States,32.0809,-81.0912,Mumbai Port,India,18.9497,72.8406,Savannah Port|Mumbai Port,16711,Ocean,Maersk,401.61,419.62,18.01,0.1222,0.2076,12.41,479,163,401,0.2443,1.2846,Y,176337.39,delivered
SHP_0088,2026-03-31 14:00:00,1002,MedTech,Temperature Sensitive,SUP_006,WestCoast Devices,United States,North America,Logistics,High,Newark Port,United States,40.6895,-74.1745,Los Angeles Port,United States,33.7361,-118.2631,Newark Port|Los Angeles Port,4804,Ocean,ONE,232.33,233.8,1.47,0.1712,0.7268,26.04,692,214,316,0.2408,1.0152,N,238954.41,in_transit
SHP_0089,2026-01-29 20:00:00,1002,MedTech,Temperature Sensitive,SUP_003,Pacific Pharma Labs,South Korea,Asia,Risk,High,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,MSC,293.7,336.31,42.61,0.4011,0.2929,20.97,745,191,334,0.4359,1.1138,N,108659.32,delivered
SHP_0090,2026-03-14 09:00:00,1004,Digital Health,High Value,SUP_001,Nippon Biologics,Japan,Asia,Risk,Critical,Kobe Port,Japan,34.6901,135.1955,Mumbai Port,India,18.9497,72.8406,Kobe Port|Mumbai Port,7724,Ocean,CMA CGM,259.19,275.67,16.48,0.1495,0.3286,19.18,180,152,495,0.1498,1.2986,N,149713.5,delivered
SHP_0091,2026-03-05 14:00:00,1001,Pharma,Cold Chain,SUP_005,SinoHealth Components,China,Asia,Logistics,High,Ningbo Port,China,29.8683,121.544,Los Angeles Port,United States,33.7361,-118.2631,Ningbo Port|Los Angeles Port,12879,Ocean,Hapag-Lloyd,362.49,410.78,48.29,0.3355,0.2913,26.52,375,194,198,0.6189,1.3169,Y,192069.58,delivered
SHP_0092,2026-01-30 21:00:00,1003,MedTech,Critical Devices,SUP_006,WestCoast Devices,United States,North America,Risk,Medium,Newark Port,United States,40.6895,-74.1745,Hamburg Port,Germany,53.5461,9.9661,Newark Port|Hamburg Port,7491,Ocean,MSC,395.52,413.38,17.86,0.3328,0.5689,11.0,621,229,389,0.4629,1.119,N,293992.92,delivered
SHP_0093,2026-02-05 05:00:00,1004,Digital Health,High Value,SUP_006,WestCoast Devices,United States,North America,Operations,Medium,Savannah Port,United States,32.0809,-81.0912,Hamburg Port,Germany,53.5461,9.9661,Savannah Port|Hamburg Port,8858,Ocean,CMA CGM,352.78,387.45,34.67,0.3441,0.4558,17.37,478,219,276,0.4058,1.16,N,200370.87,delivered
SHP_0094,2026-03-27 03:00:00,1004,Digital Health,High Value,SUP_003,Pacific Pharma Labs,South Korea,Asia,Operations,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Hapag-Lloyd,303.0,314.66,11.66,0.1867,0.1594,6.69,793,213,262,0.1789,1.2745,N,135972.72,delivered
SHP_0095,2026-02-28 02:00:00,1003,MedTech,Critical Devices,SUP_003,Pacific Pharma Labs,South Korea,Asia,Logistics,High,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,CMA CGM,446.22,509.04,62.82,0.3685,0.2191,21.51,227,219,367,0.8083,1.2388,N,253308.03,delivered
SHP_0096,2026-03-11 14:00:00,1002,MedTech,Temperature Sensitive,SUP_001,Nippon Biologics,Japan,Asia,Risk,High,Nagoya Port,Japan,35.0844,136.8856,Hamburg Port,Germany,53.5461,9.9661,Nagoya Port|Hamburg Port,10879,Ocean,ONE,379.39,397.87,18.48,0.5135,0.0294,16.77,551,160,75,0.5942,1.3131,N,207122.0,delivered
SHP_0097,2026-01-07 06:00:00,1002,MedTech,Temperature Sensitive,SUP_005,SinoHealth Components,China,Asia,Operations,High,Shanghai Port,China,31.2304,121.4737,Los Angeles Port,United States,33.7361,-118.2631,Shanghai Port|Los Angeles Port,12757,Ocean,CMA CGM,350.44,365.28,14.84,0.0975,0.0912,12.73,627,140,372,0.7606,1.2232,N,178886.52,delivered
SHP_0098,2026-01-04 20:00:00,1002,MedTech,Temperature Sensitive,SUP_006,WestCoast Devices,United States,North America,Logistics,Medium,Los Angeles Port,United States,33.7361,-118.2631,Busan Port,South Korea,35.1028,129.0403,Los Angeles Port|Busan Port,11757,Ocean,Maersk,280.94,290.52,9.58,0.5133,0.0667,21.56,543,186,266,0.3803,1.2629,N,130062.37,delivered
SHP_0099,2026-01-15 14:00:00,1002,MedTech,Temperature Sensitive,SUP_006,WestCoast Devices,United States,North America,Operations,Medium,Newark Port,United States,40.6895,-74.1745,Los Angeles Port,United States,33.7361,-118.2631,Newark Port|Los Angeles Port,4804,Ocean,Hapag-Lloyd,226.59,245.77,19.18,0.0303,0.1411,13.45,523,189,431,0.5926,1.2904,N,183501.06,delivered
SHP_0100,2026-03-03 15:00:00,1005,Pharma,Cold Chain,SUP_004,Gujarat CareForm,India,Asia,Risk,Critical,Mundra Port,India,22.839,69.721,Busan Port,South Korea,35.1028,129.0403,Mundra Port|Busan Port,7134,Ocean,MSC,203.91,203.91,0.0,0.1604,0.2829,18.65,588,262,250,0.3966,1.0037,Y,164053.82,delivered
SHP_0101,2026-01-18 02:00:00,1003,MedTech,Critical Devices,SUP_004,Gujarat CareForm,India,Asia,Logistics,Medium,Mumbai Port,India,18.9497,72.8356,Los Angeles Port,United States,33.7361,-118.2631,Mumbai Port|Los Angeles Port,17128,Ocean,ONE,421.24,443.85,22.61,0.4463,0.2349,5.76,454,136,288,0.6887,1.3227,N,95239.89,delivered
SHP_0102,2026-02-08 18:00:00,1004,Digital Health,High Value,SUP_002,Hanse Med Systems,Germany,Europe,Risk,Medium,Wilhelmshaven Port,Germany,53.5296,8.1125,Mumbai Port,India,18.9497,72.8406,Wilhelmshaven Port|Mumbai Port,8129,Ocean,Hapag-Lloyd,263.71,271.66,7.95,0.666,0.2506,13.85,517,175,389,0.3936,1.3502,N,71773.11,delivered
SHP_0103,2026-02-28 10:00:00,1002,MedTech,Temperature Sensitive,SUP_006,WestCoast Devices,United States,North America,Operations,High,Savannah Port,United States,32.0809,-81.0912,Busan Port,South Korea,35.1028,129.0403,Savannah Port|Busan Port,14518,Ocean,MSC,329.13,329.13,0.0,0.1646,0.2227,21.13,877,170,487,0.0439,1.2276,N,104312.71,delivered
SHP_0104,2026-02-10 23:00:00,1004,Digital Health,High Value,SUP_006,WestCoast Devices,United States,North America,Logistics,Medium,Los Angeles Port,United States,33.7361,-118.2631,Mumbai Port,India,18.9497,72.8406,Los Angeles Port|Mumbai Port,17128,Ocean,MSC,407.22,407.22,0.0,0.333,0.2087,11.56,599,178,271,0.7235,1.2063,N,195953.18,delivered
SHP_0105,2026-03-06 18:00:00,1004,Digital Health,High Value,SUP_001,Nippon Biologics,Japan,Asia,Logistics,Low,Yokohama Port,Japan,35.4437,139.638,Hamburg Port,Germany,53.5461,9.9661,Yokohama Port|Hamburg Port,10981,Ocean,CMA CGM,461.42,490.96,29.54,0.4899,0.1646,15.41,511,114,238,0.1324,1.1688,N,194428.27,customs_hold
SHP_0106,2026-01-20 02:00:00,1003,MedTech,Critical Devices,SUP_003,Pacific Pharma Labs,South Korea,Asia,Operations,High,Gwangyang Port,South Korea,34.9407,127.6959,Mumbai Port,India,18.9497,72.8406,Gwangyang Port|Mumbai Port,6889,Ocean,CMA CGM,244.79,276.58,31.79,0.0119,0.251,22.52,80,268,311,0.302,1.2849,N,155402.37,delivered
SHP_0107,2026-03-10 12:00:00,1006,Consumables,Bulk,SUP_006,WestCoast Devices,United States,North America,Logistics,High,Newark Port,United States,40.6895,-74.1745,Hamburg Port,Germany,53.5461,9.9661,Newark Port|Hamburg Port,7491,Ocean,CMA CGM,415.6,421.26,5.66,0.203,0.3019,21.59,640,206,393,0.4139,1.2264,N,130785.52,in_transit
SHP_0108,2026-03-22 21:00:00,1006,Consumables,Bulk,SUP_002,Hanse Med Systems,Germany,Europe,Risk,High,Hamburg Port,Germany,53.5461,9.9661,Los Angeles Port,United States,33.7361,-118.2631,Hamburg Port|Los Angeles Port,11110,Ocean,Maersk,312.5,337.57,25.07,0.3278,0.4733,19.49,397,219,264,0.6676,1.311,N,163296.53,in_transit
SHP_0109,2026-03-30 09:00:00,1003,MedTech,Critical Devices,SUP_001,Nippon Biologics,Japan,Asia,Operations,Medium,Kobe Port,Japan,34.6901,135.1955,Hamburg Port,Germany,53.5461,9.9661,Kobe Port|Hamburg Port,10834,Ocean,Hapag-Lloyd,452.56,479.25,26.69,0.2982,0.0596,8.84,718,130,433,0.3459,1.1807,N,194194.91,in_transit
SHP_0110,2026-02-22 18:00:00,1002,MedTech,Temperature Sensitive,SUP_002,Hanse Med Systems,Germany,Europe,Logistics,High,Bremerhaven Port,Germany,53.5396,8.5809,Hamburg Port,Germany,53.5461,9.9661,Bremerhaven Port|Hamburg Port,800,Ocean,CMA CGM,138.95,153.96,15.01,0.4262,0.2475,15.14,544,141,475,0.4554,1.1236,N,223721.09,delivered
SHP_0111,2026-03-16 04:00:00,1006,Consumables,Bulk,SUP_004,Gujarat CareForm,India,Asia,Operations,High,Chennai Port,India,13.0827,80.2707,Busan Port,South Korea,35.1028,129.0403,Chennai Port|Busan Port,6661,Ocean,Hapag-Lloyd,197.74,217.67,19.93,0.1747,0.2575,17.28,668,203,242,0.506,1.1741,N,116676.78,delivered
SHP_0112,2026-03-28 17:00:00,1004,Digital Health,High Value,SUP_001,Nippon Biologics,Japan,Asia,Operations,Medium,Nagoya Port,Japan,35.0844,136.8856,Hamburg Port,Germany,53.5461,9.9661,Nagoya Port|Hamburg Port,10879,Ocean,ONE,313.68,329.85,16.17,0.3596,0.4458,22.21,496,235,301,0.4439,1.0503,N,157764.57,in_transit
SHP_0113,2026-02-08 06:00:00,1001,Pharma,Cold Chain,SUP_004,Gujarat CareForm,India,Asia,Operations,Medium,Mundra Port,India,22.839,69.721,Hamburg Port,Germany,53.5461,9.9661,Mundra Port|Hamburg Port,7323,Ocean,ONE,318.08,318.08,0.0,0.4942,0.1024,11.69,622,140,170,0.2813,1.2768,Y,88480.85,delivered
SHP_0114,2026-02-07 00:00:00,1001,Pharma,Cold Chain,SUP_003,Pacific Pharma Labs,South Korea,Asia,Risk,Critical,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Maersk,372.74,383.77,11.03,0.1234,0.0537,23.49,698,185,525,0.5847,1.2284,Y,238851.21,delivered
SHP_0115,2026-02-06 07:00:00,1006,Consumables,Bulk,SUP_002,Hanse Med Systems,Germany,Europe,Risk,High,Wilhelmshaven Port,Germany,53.5296,8.1125,Hamburg Port,Germany,53.5461,9.9661,Wilhelmshaven Port|Hamburg Port,800,Ocean,Hapag-Lloyd,297.95,346.5,48.55,0.2628,0.0735,18.36,387,146,244,0.7536,1.2403,N,138297.38,delivered
SHP_0116,2026-03-26 21:00:00,1001,Pharma,Cold Chain,SUP_006,WestCoast Devices,United States,North America,Operations,Medium,Savannah Port,United States,32.0809,-81.0912,Hamburg Port,Germany,53.5461,9.9661,Savannah Port|Hamburg Port,8858,Ocean,Maersk,280.43,280.43,0.0,0.2551,0.4483,13.69,559,121,529,0.3907,1.2105,Y,218311.07,delivered
SHP_0117,2026-01-17 02:00:00,1006,Consumables,Bulk,SUP_003,Pacific Pharma Labs,South Korea,Asia,Risk,Low,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,MSC,327.32,388.0,60.68,0.1619,0.3373,32.63,521,217,265,0.2747,1.1834,N,146177.99,delivered
SHP_0118,2026-03-09 16:00:00,1003,MedTech,Critical Devices,SUP_002,Hanse Med Systems,Germany,Europe,Operations,Critical,Hamburg Port,Germany,53.5461,9.9661,Los Angeles Port,United States,33.7361,-118.2631,Hamburg Port|Los Angeles Port,11110,Ocean,CMA CGM,323.62,355.06,31.44,0.4133,0.2615,22.12,301,187,344,0.2448,1.1843,N,181600.86,delivered
SHP_0119,2026-02-13 03:00:00,1002,MedTech,Temperature Sensitive,SUP_001,Nippon Biologics,Japan,Asia,Risk,High,Yokohama Port,Japan,35.4437,139.638,Mumbai Port,India,18.9497,72.8406,Yokohama Port|Mumbai Port,8213,Ocean,MSC,267.98,296.88,28.9,0.4247,0.271,8.95,519,207,315,0.24,1.2009,N,138259.72,delivered
SHP_0120,2026-02-20 17:00:00,1004,Digital Health,High Value,SUP_001,Nippon Biologics,Japan,Asia,Operations,Low,Kobe Port,Japan,34.6901,135.1955,Hamburg Port,Germany,53.5461,9.9661,Kobe Port|Hamburg Port,10834,Ocean,ONE,457.88,470.06,12.18,0.1432,0.1581,16.27,731,191,358,0.2134,1.1118,N,251517.53,delivered
SHP_0121,2026-03-28 08:00:00,1003,MedTech,Critical Devices,SUP_006,WestCoast Devices,United States,North America,Risk,Medium,Los Angeles Port,United States,33.7361,-118.2631,Hamburg Port,Germany,53.5461,9.9661,Los Angeles Port|Hamburg Port,11110,Ocean,MSC,377.59,384.02,6.43,0.3917,0.3979,11.32,613,204,656,0.3613,1.1993,N,226756.43,in_transit
SHP_0122,2026-03-20 07:00:00,1004,Digital Health,High Value,SUP_006,WestCoast Devices,United States,North America,Logistics,High,Newark Port,United States,40.6895,-74.1745,Los Angeles Port,United States,33.7361,-118.2631,Newark Port|Los Angeles Port,4804,Ocean,Hapag-Lloyd,232.13,274.7,42.57,0.236,0.5918,17.92,717,131,421,0.2171,1.1304,N,199179.11,in_transit
SHP_0123,2026-01-05 09:00:00,1001,Pharma,Cold Chain,SUP_001,Nippon Biologics,Japan,Asia,Operations,Low,Nagoya Port,Japan,35.0844,136.8856,Mumbai Port,India,18.9497,72.8406,Nagoya Port|Mumbai Port,7910,Ocean,ONE,256.07,256.07,0.0,0.1962,0.1651,10.39,243,149,483,0.685,1.0823,Y,207723.65,delivered
SHP_0124,2026-03-27 23:00:00,1006,Consumables,Bulk,SUP_005,SinoHealth Components,China,Asia,Operations,High,Shenzhen Port,China,22.5431,114.0579,Hamburg Port,Germany,53.5461,9.9661,Shenzhen Port|Hamburg Port,10844,Ocean,CMA CGM,381.64,381.64,0.0,0.4114,0.1064,18.6,624,112,466,0.2168,1.1073,N,195012.01,in_transit
SHP_0125,2026-02-05 01:00:00,1004,Digital Health,High Value,SUP_002,Hanse Med Systems,Germany,Europe,Logistics,High,Wilhelmshaven Port,Germany,53.5296,8.1125,Hamburg Port,Germany,53.5461,9.9661,Wilhelmshaven Port|Hamburg Port,800,Ocean,MSC,301.39,340.11,38.72,0.4949,0.374,21.48,343,227,452,0.5938,1.142,N,36523.53,delivered
SHP_0126,2026-02-17 17:00:00,1004,Digital Health,High Value,SUP_001,Nippon Biologics,Japan,Asia,Operations,Critical,Yokohama Port,Japan,35.4437,139.638,Hamburg Port,Germany,53.5461,9.9661,Yokohama Port|Hamburg Port,10981,Ocean,Maersk,463.8,491.66,27.86,0.1988,0.5904,15.5,414,169,372,0.5989,1.1974,N,120216.5,delivered
SHP_0127,2026-03-26 06:00:00,1003,MedTech,Critical Devices,SUP_001,Nippon Biologics,Japan,Asia,Logistics,High,Kobe Port,Japan,34.6901,135.1955,Hamburg Port,Germany,53.5461,9.9661,Kobe Port|Hamburg Port,10834,Ocean,MSC,445.1,488.18,43.08,0.2642,0.0962,22.32,542,134,207,0.7162,1.28,N,253064.91,customs_hold
SHP_0128,2026-03-12 06:00:00,1003,MedTech,Critical Devices,SUP_002,Hanse Med Systems,Germany,Europe,Logistics,Low,Wilhelmshaven Port,Germany,53.5296,8.1125,Busan Port,South Korea,35.1028,129.0403,Wilhelmshaven Port|Busan Port,10538,Ocean,ONE,267.48,273.24,5.76,0.1776,0.0629,14.16,307,166,276,0.6277,1.3049,N,100301.1,delivered
SHP_0129,2026-03-11 08:00:00,1006,Consumables,Bulk,SUP_001,Nippon Biologics,Japan,Asia,Logistics,Low,Nagoya Port,Japan,35.0844,136.8856,Hamburg Port,Germany,53.5461,9.9661,Nagoya Port|Hamburg Port,10879,Ocean,MSC,312.62,327.38,14.76,0.297,0.3012,11.49,359,183,387,0.4259,1.1054,N,191839.64,delivered
SHP_0130,2026-02-11 00:00:00,1001,Pharma,Cold Chain,SUP_003,Pacific Pharma Labs,South Korea,Asia,Risk,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,CMA CGM,294.45,338.33,43.88,0.2564,0.3098,9.96,563,170,373,0.4178,1.0383,Y,128126.06,delivered
SHP_0131,2026-03-02 14:00:00,1005,Pharma,Cold Chain,SUP_005,SinoHealth Components,China,Asia,Risk,Medium,Ningbo Port,China,29.8683,121.544,Hamburg Port,Germany,53.5461,9.9661,Ningbo Port|Hamburg Port,10556,Ocean,ONE,454.67,480.35,25.68,0.7044,0.2431,15.66,652,255,280,0.4008,1.1022,Y,274094.39,delivered
SHP_0132,2026-03-26 16:00:00,1006,Consumables,Bulk,SUP_004,Gujarat CareForm,India,Asia,Operations,Critical,Mumbai Port,India,18.9497,72.8356,Los Angeles Port,United States,33.7361,-118.2631,Mumbai Port|Los Angeles Port,17128,Ocean,Maersk,421.64,423.3,1.66,0.5188,0.3904,13.17,558,198,394,0.4388,1.3335,N,265021.22,delivered
SHP_0133,2026-03-04 22:00:00,1001,Pharma,Cold Chain,SUP_001,Nippon Biologics,Japan,Asia,Operations,Low,Yokohama Port,Japan,35.4437,139.638,Mumbai Port,India,18.9497,72.8406,Yokohama Port|Mumbai Port,8213,Ocean,MSC,262.15,262.15,0.0,0.4582,0.1885,34.55,752,217,217,0.3927,1.2529,Y,212299.44,delivered
SHP_0134,2026-03-23 18:00:00,1005,Pharma,Cold Chain,SUP_004,Gujarat CareForm,India,Asia,Operations,Medium,Chennai Port,India,13.0827,80.2707,Hamburg Port,Germany,53.5461,9.9661,Chennai Port|Hamburg Port,9204,Ocean,CMA CGM,438.49,467.45,28.96,0.3488,0.3917,4.56,750,148,280,0.475,1.2514,Y,188143.12,delivered
SHP_0135,2026-01-15 20:00:00,1004,Digital Health,High Value,SUP_004,Gujarat CareForm,India,Asia,Operations,Medium,Mundra Port,India,22.839,69.721,Busan Port,South Korea,35.1028,129.0403,Mundra Port|Busan Port,7134,Ocean,CMA CGM,213.95,245.83,31.88,0.3215,0.0647,26.71,479,128,176,0.2673,1.2744,N,243892.6,delivered
SHP_0136,2026-02-23 23:00:00,1004,Digital Health,High Value,SUP_003,Pacific Pharma Labs,South Korea,Asia,Logistics,Medium,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,Hapag-Lloyd,336.55,342.86,6.31,0.0264,0.1867,22.25,373,185,549,0.3913,1.0807,N,133220.62,delivered
SHP_0137,2026-03-02 02:00:00,1001,Pharma,Cold Chain,SUP_001,Nippon Biologics,Japan,Asia,Risk,High,Kobe Port,Japan,34.6901,135.1955,Los Angeles Port,United States,33.7361,-118.2631,Kobe Port|Los Angeles Port,11263,Ocean,Hapag-Lloyd,330.17,350.23,20.06,0.0984,0.5013,14.05,219,228,466,0.7243,1.1901,Y,240913.69,delivered
SHP_0138,2026-03-17 17:00:00,1001,Pharma,Cold Chain,SUP_006,WestCoast Devices,United States,North America,Risk,High,Savannah Port,United States,32.0809,-81.0912,Hamburg Port,Germany,53.5461,9.9661,Savannah Port|Hamburg Port,8858,Ocean,CMA CGM,431.28,485.96,54.68,0.3291,0.3733,15.14,288,177,248,0.1928,1.1374,Y,114215.85,port_hold
SHP_0139,2026-03-18 09:00:00,1005,Pharma,Cold Chain,SUP_001,Nippon Biologics,Japan,Asia,Logistics,High,Nagoya Port,Japan,35.0844,136.8856,Hamburg Port,Germany,53.5461,9.9661,Nagoya Port|Hamburg Port,10879,Ocean,MSC,465.28,504.44,39.16,0.3615,0.5295,26.56,509,167,452,0.721,1.1585,Y,191492.36,in_transit
